::1 - - [15/Aug/2016:00:02:37 +0200] "GET / HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:29 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:29 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 200 4878
::1 - - [15/Aug/2016:02:25:29 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:29 +0200] "GET /Webservice/Controllers/pet.php HTTP/1.1" 200 95
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/minigame_missingletter/scoreboard.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:25:42 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 200 4879
::1 - - [15/Aug/2016:02:25:43 +0200] "GET /Webservice/Controllers/pet.php HTTP/1.1" 200 95
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:02:26:20 +0200] "POST /Webservice/Controllers/record.php HTTP/1.1" 200 61
::1 - - [15/Aug/2016:02:26:23 +0200] "GET /Webservice/Controllers/pet.php HTTP/1.1" 200 95
::1 - - [15/Aug/2016:02:26:27 +0200] "GET /fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:26:30 +0200] "POST /login.php HTTP/1.1" 302 -
::1 - - [15/Aug/2016:02:26:30 +0200] "GET /Dashboard HTTP/1.1" 301 240
::1 - - [15/Aug/2016:02:26:30 +0200] "GET /Dashboard/ HTTP/1.1" 200 3994
::1 - - [15/Aug/2016:02:26:32 +0200] "GET /Dashboard/details.php?name=SwenKind HTTP/1.1" 200 6661
::1 - - [15/Aug/2016:02:26:36 +0200] "GET /Dashboard/assignments.php?name=SwenKind&timestamp=1471220140 HTTP/1.1" 200 5685
::1 - - [15/Aug/2016:02:26:39 +0200] "GET /Dashboard/details.php?name=SwenKind HTTP/1.1" 200 6661
::1 - - [15/Aug/2016:02:26:46 +0200] "GET /Dashboard/assignments.php?name=SwenKind&timestamp=1471220780 HTTP/1.1" 200 5673
::1 - - [15/Aug/2016:02:26:55 +0200] "GET /Dashboard/details.php?name=SwenKind HTTP/1.1" 200 6661
::1 - - [15/Aug/2016:02:26:58 +0200] "GET /Dashboard/index.php HTTP/1.1" 200 3994
::1 - - [15/Aug/2016:02:27:02 +0200] "GET /Dashboard/details.php?name=SwenKind HTTP/1.1" 200 6661
::1 - - [15/Aug/2016:02:27:04 +0200] "GET /Dashboard/assignments.php?name=SwenKind&timestamp=1471220780 HTTP/1.1" 200 5673
